tag_id,general_class,sub_class,color
37054,small vehicle,sedan,silver/grey
33666,small vehicle,hatchback,black
26685,small vehicle,hatchback,white
26053,small vehicle,sedan,silver/grey
21777,small vehicle,sedan,silver/grey
19143,large vehicle,crane truck,white
18310,small vehicle,sedan,silver/grey
21505,small vehicle,hatchback,white
10946,small vehicle,hatchback,other
27527,small vehicle,jeep,white
36880,small vehicle,hatchback,silver/grey
21152,large vehicle,light truck,white
36590,small vehicle,sedan,silver/grey
26180,small vehicle,sedan,silver/grey
29503,small vehicle,sedan,black
30878,small vehicle,hatchback,white
33252,small vehicle,sedan,blue
31942,small vehicle,sedan,silver/grey
32427,small vehicle,pickup,black
38493,small vehicle,sedan,silver/grey
32865,large vehicle,truck,white
17321,small vehicle,sedan,black
21351,small vehicle,hatchback,white
19262,small vehicle,sedan,white
20028,small vehicle,sedan,silver/grey
29608,small vehicle,sedan,silver/grey
35372,small vehicle,sedan,silver/grey
20055,small vehicle,sedan,silver/grey
37913,small vehicle,sedan,blue
18322,small vehicle,hatchback,white
28935,small vehicle,hatchback,white
30589,small vehicle,sedan,silver/grey
37228,small vehicle,jeep,other
10806,small vehicle,sedan,white
37781,small vehicle,hatchback,silver/grey
13708,small vehicle,jeep,white
33042,small vehicle,sedan,silver/grey
22785,small vehicle,sedan,black
37153,small vehicle,jeep,white
18865,small vehicle,jeep,blue
11176,small vehicle,sedan,silver/grey
18712,small vehicle,sedan,other
37390,small vehicle,sedan,silver/grey
32564,large vehicle,cement mixer,white
11099,large vehicle,cement mixer,white
36961,large vehicle,cement mixer,white
10522,large vehicle,cement mixer,white
35101,small vehicle,sedan,silver/grey
19443,small vehicle,hatchback,silver/grey
21959,small vehicle,sedan,white
19923,small vehicle,hatchback,silver/grey
16477,small vehicle,hatchback,silver/grey
30627,small vehicle,sedan,white
13962,small vehicle,jeep,black
34887,small vehicle,sedan,silver/grey
27644,small vehicle,hatchback,black
21172,small vehicle,sedan,white
19796,small vehicle,minivan,white
22032,small vehicle,sedan,silver/grey
29324,small vehicle,sedan,white
38453,small vehicle,sedan,black
38927,small vehicle,sedan,silver/grey
13771,small vehicle,pickup,white
19052,small vehicle,jeep,silver/grey
23929,small vehicle,sedan,blue
39120,small vehicle,sedan,silver/grey
30903,small vehicle,sedan,black
37698,small vehicle,sedan,silver/grey
35134,small vehicle,sedan,blue
23174,small vehicle,sedan,silver/grey
12963,small vehicle,sedan,black
11900,small vehicle,sedan,other
14511,small vehicle,sedan,white
38200,small vehicle,sedan,silver/grey
19805,small vehicle,hatchback,silver/grey
39159,small vehicle,hatchback,other
16545,small vehicle,minivan,white
36114,small vehicle,sedan,silver/grey
35941,small vehicle,sedan,white
33463,small vehicle,van,white
16002,small vehicle,hatchback,black
35379,small vehicle,minivan,blue
13519,large vehicle,truck,white
26710,large vehicle,bus,white
29129,large vehicle,light truck,white
24390,large vehicle,crane truck,white
18144,large vehicle,light truck,white
14090,large vehicle,bus,white
22128,small vehicle,sedan,white
21341,small vehicle,sedan,white
27834,small vehicle,sedan,black
30639,small vehicle,sedan,white
13781,small vehicle,sedan,white
18900,small vehicle,sedan,white
33562,small vehicle,sedan,silver/grey
32859,small vehicle,sedan,white
28818,small vehicle,hatchback,blue
36965,small vehicle,hatchback,white
21840,small vehicle,sedan,red
22377,small vehicle,sedan,other
24519,small vehicle,hatchback,white
28085,small vehicle,hatchback,white
18704,small vehicle,hatchback,black
26847,small vehicle,hatchback,blue
33798,small vehicle,sedan,black
15607,small vehicle,sedan,white
15196,small vehicle,hatchback,green
13753,small vehicle,sedan,yellow
27881,small vehicle,sedan,red
38780,small vehicle,sedan,white
27242,small vehicle,pickup,white
32979,small vehicle,minivan,white
34623,small vehicle,van,black
35985,small vehicle,van,black
22677,small vehicle,hatchback,white
14727,small vehicle,sedan,white
13686,small vehicle,hatchback,white
38673,small vehicle,minivan,white
18307,small vehicle,minivan,white
24548,small vehicle,minivan,white
21117,small vehicle,van,yellow
19062,small vehicle,hatchback,white
29222,small vehicle,minivan,black
33821,small vehicle,sedan,white
33383,small vehicle,jeep,other
13983,small vehicle,minivan,white
15381,small vehicle,hatchback,blue
24210,small vehicle,jeep,white
35576,small vehicle,sedan,white
18671,small vehicle,jeep,white
29884,small vehicle,hatchback,red
36436,small vehicle,sedan,white
14904,small vehicle,minivan,silver/grey
35487,small vehicle,minivan,white
14391,small vehicle,hatchback,green
33303,small vehicle,pickup,white
16671,small vehicle,sedan,white
38566,small vehicle,sedan,white
12457,small vehicle,sedan,white
33507,small vehicle,sedan,white
18674,small vehicle,hatchback,white
12535,small vehicle,sedan,red
10188,small vehicle,pickup,green
38920,small vehicle,sedan,silver/grey
18588,small vehicle,sedan,green
10918,small vehicle,sedan,white
35801,small vehicle,pickup,blue
19089,small vehicle,sedan,silver/grey
19134,small vehicle,sedan,silver/grey
34540,small vehicle,minivan,white
27098,small vehicle,sedan,yellow
19195,small vehicle,hatchback,white
22826,small vehicle,hatchback,white
36757,small vehicle,sedan,white
27530,small vehicle,sedan,white
25641,small vehicle,sedan,white
36097,small vehicle,minivan,white
37445,small vehicle,sedan,white
29367,small vehicle,hatchback,white
14646,small vehicle,sedan,white
37115,small vehicle,hatchback,white
27628,small vehicle,pickup,white
16335,small vehicle,pickup,white
34437,small vehicle,pickup,white
33272,small vehicle,pickup,blue
20217,small vehicle,hatchback,other
16207,small vehicle,sedan,white
13847,small vehicle,sedan,white
31573,small vehicle,sedan,white
14433,small vehicle,jeep,white
26131,small vehicle,hatchback,silver/grey
36836,small vehicle,pickup,white
17664,small vehicle,pickup,white
30025,small vehicle,hatchback,red
14124,small vehicle,hatchback,white
38010,small vehicle,sedan,blue
12306,small vehicle,sedan,white
19390,small vehicle,jeep,white
11883,small vehicle,sedan,black
21207,small vehicle,hatchback,other
36453,small vehicle,sedan,white
11470,small vehicle,sedan,silver/grey
21805,small vehicle,sedan,black
25830,small vehicle,sedan,white
24404,small vehicle,hatchback,white
16616,small vehicle,hatchback,white
31552,small vehicle,sedan,white
29155,small vehicle,sedan,white
30933,small vehicle,pickup,green
32896,small vehicle,sedan,white
31814,small vehicle,sedan,silver/grey
20110,small vehicle,sedan,white
13974,small vehicle,sedan,silver/grey
20175,small vehicle,sedan,other
34338,small vehicle,sedan,white
39008,small vehicle,sedan,white
35516,small vehicle,minivan,black
30862,small vehicle,hatchback,white
37906,small vehicle,sedan,other
24894,small vehicle,hatchback,white
21713,small vehicle,sedan,other
32077,small vehicle,sedan,white
13208,small vehicle,sedan,white
27984,small vehicle,hatchback,silver/grey
29013,small vehicle,sedan,black
22641,small vehicle,sedan,other
26604,small vehicle,sedan,blue
36239,small vehicle,sedan,white
30077,small vehicle,hatchback,white
33689,small vehicle,sedan,white
22341,small vehicle,sedan,silver/grey
19950,small vehicle,sedan,silver/grey
36791,small vehicle,van,silver/grey
20603,small vehicle,sedan,white
10329,small vehicle,sedan,blue
14769,small vehicle,sedan,other
30400,small vehicle,minivan,white
14623,small vehicle,pickup,silver/grey
14506,small vehicle,hatchback,other
37289,small vehicle,sedan,silver/grey
15391,small vehicle,hatchback,white
38483,small vehicle,hatchback,white
27323,small vehicle,hatchback,silver/grey
14732,small vehicle,sedan,white
20644,small vehicle,hatchback,white
20530,small vehicle,sedan,white
32086,small vehicle,hatchback,other
14476,small vehicle,hatchback,silver/grey
32111,small vehicle,hatchback,black
13216,small vehicle,hatchback,silver/grey
32823,small vehicle,hatchback,silver/grey
26984,small vehicle,hatchback,white
23147,small vehicle,sedan,white
22838,small vehicle,hatchback,silver/grey
18380,small vehicle,sedan,silver/grey
32944,large vehicle,light truck,white
22422,large vehicle,light truck,white
12490,large vehicle,light truck,white
22628,small vehicle,sedan,silver/grey
29723,small vehicle,sedan,black
33928,small vehicle,hatchback,white
35501,small vehicle,hatchback,white
36493,small vehicle,van,white
22082,small vehicle,sedan,other
15182,small vehicle,sedan,other
34088,small vehicle,sedan,other
32827,small vehicle,sedan,white
10161,small vehicle,sedan,other
19931,small vehicle,sedan,white
33628,small vehicle,hatchback,white
35003,small vehicle,hatchback,white
19229,small vehicle,sedan,black
36966,small vehicle,sedan,silver/grey
20605,small vehicle,sedan,white
11397,small vehicle,jeep,red
36259,small vehicle,sedan,black
26217,small vehicle,sedan,white
39275,small vehicle,sedan,white
33563,small vehicle,hatchback,white
22836,small vehicle,sedan,blue
12945,small vehicle,sedan,white
15943,small vehicle,sedan,white
38790,small vehicle,sedan,black
15122,small vehicle,sedan,black
21890,small vehicle,sedan,white
19790,small vehicle,sedan,white
15768,small vehicle,sedan,white
14419,small vehicle,sedan,other
32368,small vehicle,hatchback,red
26077,small vehicle,sedan,red
12522,small vehicle,hatchback,blue
32017,small vehicle,hatchback,white
31466,small vehicle,sedan,white
20182,small vehicle,sedan,yellow
18824,small vehicle,sedan,other
39917,small vehicle,minivan,white
28813,small vehicle,sedan,white
32582,small vehicle,van,white
39210,small vehicle,minivan,black
18260,small vehicle,van,other
35811,small vehicle,hatchback,white
34347,small vehicle,sedan,white
26302,small vehicle,minivan,black
13802,small vehicle,pickup,white
14385,small vehicle,sedan,white
36557,small vehicle,jeep,white
37514,small vehicle,sedan,white
20701,small vehicle,sedan,white
31437,small vehicle,pickup,white
21712,small vehicle,sedan,blue
13654,small vehicle,sedan,white
17505,small vehicle,jeep,white
15149,small vehicle,van,white
21509,small vehicle,van,white
30343,small vehicle,van,white
21877,small vehicle,sedan,blue
28954,small vehicle,sedan,yellow
19094,small vehicle,sedan,red
23260,small vehicle,hatchback,blue
27425,small vehicle,jeep,black
10154,small vehicle,hatchback,silver/grey
16987,small vehicle,sedan,white
13790,small vehicle,sedan,other
39000,small vehicle,hatchback,yellow
24084,small vehicle,minivan,white
26741,small vehicle,sedan,white
35888,small vehicle,sedan,blue
39480,small vehicle,hatchback,black
37506,large vehicle,truck,white
27970,large vehicle,bus,white
26924,large vehicle,light truck,white
16678,small vehicle,sedan,black
33984,small vehicle,hatchback,silver/grey
15248,small vehicle,hatchback,blue
23762,small vehicle,sedan,white
39555,small vehicle,hatchback,red
27767,small vehicle,sedan,silver/grey
28386,small vehicle,hatchback,white
18435,small vehicle,sedan,silver/grey
12383,small vehicle,pickup,white
13919,small vehicle,hatchback,white
26874,small vehicle,pickup,white
27841,small vehicle,hatchback,white
26574,small vehicle,sedan,white
20081,small vehicle,hatchback,green
12849,small vehicle,sedan,silver/grey
14949,small vehicle,hatchback,white
26626,small vehicle,sedan,white
35955,small vehicle,sedan,white
34733,small vehicle,jeep,white
23773,small vehicle,sedan,black
30032,small vehicle,sedan,silver/grey
16230,small vehicle,jeep,white
19364,small vehicle,jeep,white
13399,small vehicle,hatchback,silver/grey
10145,small vehicle,sedan,white
23698,small vehicle,sedan,other
25848,small vehicle,sedan,white
28843,small vehicle,sedan,silver/grey
23964,small vehicle,sedan,black
28744,small vehicle,sedan,silver/grey
14515,small vehicle,sedan,silver/grey
23632,small vehicle,sedan,white
20139,small vehicle,sedan,white
13228,small vehicle,hatchback,white
39201,small vehicle,sedan,white
21493,small vehicle,sedan,silver/grey
11453,small vehicle,sedan,white
29985,small vehicle,sedan,black
17343,small vehicle,sedan,silver/grey
28606,small vehicle,sedan,white
17387,small vehicle,sedan,white
39340,small vehicle,hatchback,blue
19267,small vehicle,sedan,silver/grey
13702,small vehicle,sedan,other
11913,small vehicle,sedan,white
29269,small vehicle,sedan,other
10348,small vehicle,hatchback,white
31865,small vehicle,hatchback,silver/grey
28560,small vehicle,hatchback,white
22201,small vehicle,sedan,white
20575,small vehicle,hatchback,white
11446,small vehicle,sedan,silver/grey
30718,small vehicle,sedan,silver/grey
39715,small vehicle,hatchback,silver/grey
13166,small vehicle,sedan,silver/grey
10620,small vehicle,sedan,blue
18640,small vehicle,sedan,silver/grey
13800,small vehicle,sedan,silver/grey
27188,small vehicle,van,silver/grey
19781,small vehicle,sedan,other
20724,small vehicle,sedan,blue
14007,small vehicle,sedan,blue
22478,small vehicle,sedan,white
12674,small vehicle,sedan,silver/grey
25347,small vehicle,sedan,silver/grey
23619,small vehicle,sedan,silver/grey
22568,small vehicle,sedan,white
16705,small vehicle,sedan,white
22359,small vehicle,sedan,white
37172,small vehicle,sedan,white
36367,small vehicle,sedan,white
34718,small vehicle,sedan,white
31025,small vehicle,sedan,black
13406,small vehicle,sedan,white
22855,small vehicle,sedan,white
10870,small vehicle,sedan,white
39989,small vehicle,sedan,black
14492,large vehicle,bus,silver/grey
33766,small vehicle,sedan,silver/grey
21657,small vehicle,hatchback,white
17767,small vehicle,sedan,silver/grey
10518,small vehicle,minivan,white
39604,small vehicle,sedan,white
17678,small vehicle,hatchback,black
23089,small vehicle,hatchback,white
13798,small vehicle,sedan,white
35600,small vehicle,hatchback,white
26218,small vehicle,jeep,white
15634,small vehicle,hatchback,silver/grey
23433,small vehicle,sedan,silver/grey
24937,small vehicle,hatchback,silver/grey
30924,small vehicle,sedan,white
33577,small vehicle,hatchback,black
12182,small vehicle,sedan,blue
36781,small vehicle,hatchback,white
34475,small vehicle,hatchback,white
33111,small vehicle,sedan,white
18534,small vehicle,sedan,white
13378,small vehicle,minivan,white
31653,small vehicle,pickup,white
38642,small vehicle,sedan,white
28810,small vehicle,sedan,white
37224,small vehicle,sedan,black
33242,small vehicle,van,other
28975,small vehicle,sedan,white
24396,small vehicle,sedan,white
25225,small vehicle,sedan,white
31270,small vehicle,sedan,white
12825,small vehicle,sedan,blue
33678,small vehicle,sedan,white
30877,small vehicle,sedan,blue
14468,small vehicle,hatchback,white
16250,small vehicle,sedan,silver/grey
35126,small vehicle,hatchback,silver/grey
30928,small vehicle,sedan,white
18050,small vehicle,sedan,red
34435,small vehicle,sedan,silver/grey
35586,small vehicle,sedan,white
31952,small vehicle,hatchback,white
18594,small vehicle,jeep,blue
30595,small vehicle,sedan,other
36909,small vehicle,sedan,silver/grey
20889,small vehicle,sedan,silver/grey
28247,small vehicle,hatchback,silver/grey
31153,small vehicle,sedan,silver/grey
35210,small vehicle,hatchback,other
22299,small vehicle,hatchback,white
33644,small vehicle,sedan,white
20412,small vehicle,sedan,white
35566,small vehicle,sedan,white
29808,small vehicle,hatchback,black
33394,small vehicle,sedan,other
37247,small vehicle,hatchback,silver/grey
19446,small vehicle,minivan,white
39955,small vehicle,sedan,white
11897,small vehicle,hatchback,blue
37129,small vehicle,sedan,yellow
15039,small vehicle,sedan,red
24831,small vehicle,hatchback,white
11492,small vehicle,minivan,white
30926,small vehicle,hatchback,blue
10458,small vehicle,sedan,white
13799,small vehicle,jeep,white
16494,small vehicle,sedan,silver/grey
14186,small vehicle,sedan,white
18821,small vehicle,minivan,silver/grey
29274,small vehicle,hatchback,red
35578,small vehicle,sedan,silver/grey
38438,small vehicle,sedan,red
35008,small vehicle,hatchback,black
19919,small vehicle,sedan,white
37923,small vehicle,sedan,white
31114,small vehicle,hatchback,blue
37500,small vehicle,sedan,blue
31712,small vehicle,sedan,silver/grey
32301,small vehicle,sedan,white
33002,small vehicle,sedan,black
18338,small vehicle,hatchback,white
30576,small vehicle,hatchback,silver/grey
14874,small vehicle,hatchback,black
14417,small vehicle,minivan,white
29712,small vehicle,sedan,white
30492,small vehicle,minivan,white
25304,small vehicle,hatchback,white
17810,small vehicle,sedan,white
30383,small vehicle,hatchback,red
20212,small vehicle,hatchback,white
18390,small vehicle,sedan,white
15088,small vehicle,hatchback,silver/grey
34091,small vehicle,sedan,black
13937,small vehicle,sedan,white
29122,small vehicle,sedan,white
23077,small vehicle,hatchback,other
17541,small vehicle,sedan,black
19874,small vehicle,sedan,white
35092,small vehicle,hatchback,red
32403,small vehicle,pickup,white
16376,small vehicle,sedan,white
39181,small vehicle,hatchback,silver/grey
12866,small vehicle,sedan,white
21575,small vehicle,hatchback,white
32512,small vehicle,sedan,white
28185,small vehicle,hatchback,white
27486,small vehicle,sedan,white
25511,small vehicle,jeep,green
11793,small vehicle,sedan,white
26789,small vehicle,hatchback,white
16057,small vehicle,hatchback,white
29217,small vehicle,hatchback,white
38955,large vehicle,light truck,white
12168,large vehicle,light truck,other
22071,large vehicle,bus,white
39119,small vehicle,hatchback,silver/grey
15648,small vehicle,hatchback,other
18404,small vehicle,sedan,yellow
38296,small vehicle,sedan,silver/grey
23783,small vehicle,sedan,other
36289,small vehicle,sedan,silver/grey
19764,small vehicle,hatchback,other
10692,small vehicle,sedan,silver/grey
22859,small vehicle,sedan,white
21144,small vehicle,sedan,white
13532,small vehicle,pickup,white
33485,small vehicle,sedan,white
18789,small vehicle,hatchback,silver/grey
29124,small vehicle,sedan,white
21541,small vehicle,minivan,white
31403,small vehicle,hatchback,black
14348,small vehicle,sedan,white
29474,small vehicle,hatchback,red
16989,small vehicle,sedan,silver/grey
39859,small vehicle,pickup,white
17004,small vehicle,hatchback,white
35964,small vehicle,sedan,silver/grey
31138,small vehicle,jeep,silver/grey
28001,small vehicle,sedan,white
21738,small vehicle,sedan,black
20377,small vehicle,hatchback,red
29711,small vehicle,hatchback,white
33694,small vehicle,hatchback,white
19363,small vehicle,hatchback,black
22134,small vehicle,sedan,silver/grey
12730,small vehicle,sedan,white
37319,small vehicle,hatchback,white
33773,small vehicle,hatchback,other
21748,small vehicle,jeep,white
18871,small vehicle,hatchback,red
36511,small vehicle,sedan,white
21679,small vehicle,hatchback,white
34382,small vehicle,van,white
11290,small vehicle,van,white
12829,small vehicle,van,white
18731,small vehicle,minivan,blue
21131,small vehicle,minivan,white
20798,small vehicle,sedan,silver/grey
37885,small vehicle,pickup,red
27656,small vehicle,pickup,white
18007,small vehicle,minivan,other
36696,small vehicle,sedan,white
17432,small vehicle,sedan,white
20083,small vehicle,pickup,other
18429,small vehicle,sedan,silver/grey
21779,small vehicle,hatchback,other
34299,small vehicle,van,white
32523,small vehicle,hatchback,silver/grey
31985,small vehicle,sedan,green
10932,small vehicle,minivan,white
33386,small vehicle,jeep,blue
20679,small vehicle,hatchback,other
38715,small vehicle,sedan,white
18329,small vehicle,sedan,red
23590,small vehicle,sedan,white
21216,small vehicle,jeep,white
33421,small vehicle,sedan,red
13256,small vehicle,sedan,white
23695,small vehicle,sedan,yellow
31497,small vehicle,sedan,red
18321,small vehicle,sedan,white
11314,small vehicle,hatchback,other
31249,small vehicle,hatchback,white
31519,small vehicle,sedan,black
13358,small vehicle,sedan,white
27005,small vehicle,minivan,white
32546,small vehicle,jeep,white
38056,small vehicle,hatchback,white
37109,small vehicle,sedan,white
39894,small vehicle,jeep,white
29781,small vehicle,jeep,other
19095,small vehicle,sedan,green
26548,small vehicle,hatchback,silver/grey
16632,small vehicle,sedan,white
35531,small vehicle,sedan,blue
25092,small vehicle,sedan,white
26147,small vehicle,sedan,white
35725,small vehicle,sedan,red
23852,small vehicle,sedan,white
33338,small vehicle,sedan,yellow
26512,small vehicle,sedan,yellow
37904,small vehicle,hatchback,white
19641,small vehicle,hatchback,black
27192,small vehicle,sedan,white
12299,small vehicle,sedan,white
33462,small vehicle,hatchback,white
21677,small vehicle,hatchback,red
20484,small vehicle,sedan,white
22011,small vehicle,minivan,white
19500,small vehicle,hatchback,white
32757,small vehicle,sedan,white
22244,small vehicle,minivan,white
26249,small vehicle,sedan,white
19248,small vehicle,sedan,other
36458,small vehicle,hatchback,yellow
17161,small vehicle,sedan,silver/grey
21947,small vehicle,sedan,white
22741,small vehicle,sedan,other
14128,small vehicle,sedan,yellow
32745,small vehicle,hatchback,silver/grey
36471,small vehicle,sedan,white
10800,small vehicle,sedan,yellow
25847,small vehicle,pickup,silver/grey
27626,small vehicle,sedan,silver/grey
25380,small vehicle,jeep,green
27455,small vehicle,sedan,white
35735,small vehicle,sedan,white
28483,small vehicle,pickup,silver/grey
18070,small vehicle,sedan,white
22562,small vehicle,jeep,other
18254,small vehicle,minivan,white
29683,small vehicle,minivan,white
18681,large vehicle,truck,white
18567,large vehicle,light truck,white
17654,large vehicle,crane truck,white
12885,small vehicle,hatchback,white
19987,small vehicle,sedan,white
10816,small vehicle,sedan,white
28422,small vehicle,sedan,other
27292,small vehicle,sedan,other
10814,small vehicle,sedan,silver/grey
17804,small vehicle,sedan,yellow
24767,small vehicle,sedan,other
39030,small vehicle,sedan,silver/grey
34070,small vehicle,minivan,silver/grey
25009,small vehicle,sedan,white
25235,small vehicle,sedan,white
17489,small vehicle,van,green
21224,small vehicle,hatchback,other
15024,small vehicle,pickup,red
30280,small vehicle,pickup,white
30806,small vehicle,minivan,blue
29538,small vehicle,sedan,white
12817,small vehicle,minivan,white
12506,small vehicle,hatchback,other
39754,small vehicle,van,white
26572,small vehicle,van,white
13463,small vehicle,hatchback,blue
12737,small vehicle,van,white
16157,small vehicle,van,white
36166,small vehicle,sedan,other
24261,small vehicle,hatchback,silver/grey
24086,small vehicle,sedan,green
37463,small vehicle,minivan,white
31532,small vehicle,pickup,white
32282,small vehicle,sedan,blue
19725,small vehicle,hatchback,white
13220,small vehicle,van,white
21061,small vehicle,sedan,white
31365,small vehicle,sedan,white
25709,small vehicle,sedan,white
37730,small vehicle,sedan,silver/grey
35567,small vehicle,hatchback,white
25366,small vehicle,sedan,silver/grey
17375,small vehicle,sedan,silver/grey
14784,small vehicle,sedan,other
14103,small vehicle,sedan,white
11068,small vehicle,sedan,silver/grey
24265,small vehicle,hatchback,white
13642,small vehicle,sedan,white
28119,small vehicle,sedan,white
24370,small vehicle,pickup,white
15764,small vehicle,van,white
37805,small vehicle,jeep,silver/grey
27904,small vehicle,sedan,white
21563,small vehicle,sedan,other
31135,small vehicle,sedan,white
27786,small vehicle,sedan,silver/grey
19932,small vehicle,sedan,white
27670,small vehicle,hatchback,white
24579,small vehicle,hatchback,red
36767,small vehicle,hatchback,red
16357,small vehicle,hatchback,other
26226,small vehicle,sedan,yellow
32832,small vehicle,sedan,silver/grey
15847,small vehicle,sedan,other
30112,small vehicle,jeep,other
28554,small vehicle,hatchback,white
18282,small vehicle,sedan,red
13828,small vehicle,hatchback,black
32425,small vehicle,sedan,white
30663,small vehicle,hatchback,white
34078,small vehicle,hatchback,white
37288,small vehicle,sedan,yellow
38012,small vehicle,sedan,white
12812,small vehicle,sedan,blue
38454,small vehicle,sedan,white
36098,small vehicle,sedan,white
38944,small vehicle,sedan,red
25832,small vehicle,sedan,white
20289,small vehicle,sedan,yellow
15879,small vehicle,sedan,yellow
15716,small vehicle,sedan,other
27937,small vehicle,hatchback,silver/grey
18108,small vehicle,sedan,white
11905,small vehicle,sedan,silver/grey
27083,small vehicle,sedan,silver/grey
10532,small vehicle,sedan,other
15801,small vehicle,hatchback,yellow
32257,small vehicle,sedan,yellow
10650,small vehicle,pickup,silver/grey
30458,small vehicle,sedan,silver/grey
28279,small vehicle,sedan,white
28918,small vehicle,minivan,white
21720,small vehicle,sedan,white
24439,small vehicle,hatchback,red
10802,small vehicle,jeep,white
27488,small vehicle,sedan,yellow
39601,small vehicle,sedan,yellow
28542,small vehicle,van,blue
28611,small vehicle,sedan,white
35172,small vehicle,sedan,red
11681,small vehicle,sedan,white
31183,small vehicle,hatchback,yellow
38061,small vehicle,jeep,other
26611,small vehicle,sedan,white
20837,small vehicle,sedan,white
34594,small vehicle,hatchback,white
14260,small vehicle,hatchback,white
31647,small vehicle,sedan,white
35067,small vehicle,sedan,white
28693,small vehicle,sedan,white
22236,small vehicle,sedan,white
16526,small vehicle,sedan,red
15083,small vehicle,sedan,other
21119,small vehicle,sedan,other
11571,small vehicle,sedan,white
36337,small vehicle,sedan,white
12170,small vehicle,sedan,white
30182,small vehicle,sedan,black
33919,small vehicle,hatchback,white
38204,small vehicle,sedan,other
13374,small vehicle,sedan,black
30242,small vehicle,sedan,other
33247,small vehicle,sedan,white
25359,small vehicle,jeep,white
36196,small vehicle,sedan,other
33065,small vehicle,sedan,white
18006,small vehicle,sedan,red
36519,small vehicle,hatchback,other
12514,small vehicle,hatchback,red
27956,small vehicle,sedan,other
25554,small vehicle,hatchback,silver/grey
17652,small vehicle,sedan,silver/grey
13335,small vehicle,hatchback,white
27718,small vehicle,hatchback,other
29491,small vehicle,jeep,white
19038,small vehicle,sedan,other
34774,small vehicle,sedan,black
10985,small vehicle,sedan,white
25549,small vehicle,minivan,white
35992,small vehicle,hatchback,black
31007,small vehicle,sedan,white
32562,small vehicle,sedan,white
14967,small vehicle,sedan,other
20853,small vehicle,hatchback,yellow
38304,small vehicle,sedan,white
32545,small vehicle,sedan,white
37685,small vehicle,hatchback,silver/grey
15332,small vehicle,sedan,blue
15430,small vehicle,jeep,other
14630,small vehicle,sedan,white
33625,small vehicle,sedan,white
28296,small vehicle,sedan,white
19780,large vehicle,light truck,yellow
29675,large vehicle,truck,white
15225,large vehicle,prime mover,yellow
26982,large vehicle,truck,white
13953,large vehicle,light truck,white
15338,large vehicle,truck,red
35809,large vehicle,truck,yellow
21920,small vehicle,sedan,silver/grey
28487,small vehicle,hatchback,white
26563,small vehicle,sedan,white
32487,small vehicle,sedan,white
21812,small vehicle,sedan,white
25822,small vehicle,sedan,white
11033,small vehicle,pickup,white
35724,small vehicle,hatchback,silver/grey
39742,small vehicle,hatchback,white
23647,small vehicle,sedan,white
31232,small vehicle,pickup,white
12953,small vehicle,sedan,other
22048,small vehicle,sedan,white
38343,small vehicle,sedan,other
30209,small vehicle,hatchback,white
16721,small vehicle,sedan,silver/grey
16007,small vehicle,hatchback,other
29888,small vehicle,sedan,white
38484,small vehicle,hatchback,white
37383,small vehicle,sedan,other
32676,small vehicle,sedan,white
28288,small vehicle,sedan,silver/grey
21992,small vehicle,sedan,white
23335,small vehicle,sedan,white
28407,small vehicle,sedan,silver/grey
36568,small vehicle,sedan,white
15517,small vehicle,sedan,yellow
13041,small vehicle,pickup,white
31900,small vehicle,van,white
35058,small vehicle,jeep,white
30755,small vehicle,hatchback,white
37996,small vehicle,sedan,other
19832,small vehicle,sedan,other
22184,small vehicle,sedan,white
33229,small vehicle,sedan,white
29099,small vehicle,sedan,other
33095,small vehicle,sedan,yellow
32027,small vehicle,hatchback,silver/grey
37180,small vehicle,hatchback,white
29388,small vehicle,pickup,white
17519,small vehicle,sedan,white
30494,small vehicle,hatchback,white
24719,small vehicle,hatchback,white
11670,small vehicle,sedan,red
28759,small vehicle,jeep,other
29505,small vehicle,hatchback,black
14265,small vehicle,sedan,white
39403,small vehicle,van,white
34312,small vehicle,jeep,other
11657,small vehicle,sedan,silver/grey
22737,small vehicle,hatchback,white
27125,small vehicle,sedan,other
18959,small vehicle,sedan,silver/grey
30158,large vehicle,truck,white
13598,large vehicle,truck,white
35848,large vehicle,truck,blue
21498,small vehicle,sedan,white
24583,small vehicle,pickup,white
28536,small vehicle,sedan,white
16736,small vehicle,hatchback,yellow
23285,small vehicle,hatchback,red
31767,small vehicle,hatchback,white
25325,small vehicle,sedan,yellow
23576,small vehicle,sedan,yellow
13263,small vehicle,pickup,blue
32551,small vehicle,sedan,white
29557,small vehicle,hatchback,silver/grey
10549,small vehicle,sedan,white
30200,small vehicle,sedan,white
17656,small vehicle,sedan,blue
34777,small vehicle,van,white
38398,small vehicle,sedan,white
35813,small vehicle,sedan,blue
19197,small vehicle,hatchback,white
28955,small vehicle,sedan,other
39163,small vehicle,sedan,silver/grey
21195,small vehicle,sedan,white
37695,small vehicle,sedan,white
21863,small vehicle,sedan,other
34110,small vehicle,sedan,red
15104,small vehicle,jeep,white
37641,small vehicle,hatchback,black
37714,small vehicle,sedan,other
35777,small vehicle,sedan,yellow
25065,small vehicle,hatchback,white
20171,small vehicle,hatchback,white
11851,small vehicle,pickup,other
11771,small vehicle,sedan,other
39412,small vehicle,jeep,white
31673,small vehicle,minivan,other
21766,small vehicle,sedan,white
11262,small vehicle,hatchback,white
10121,small vehicle,hatchback,other
20214,small vehicle,sedan,white
29856,small vehicle,jeep,white
11620,small vehicle,jeep,white
