tag_id,general_class,sub_class,color
32827,small vehicle,sedan,white
10161,small vehicle,sedan,other
19931,small vehicle,sedan,white
33628,small vehicle,hatchback,white
35003,small vehicle,hatchback,white
36966,small vehicle,sedan,silver/grey
36259,small vehicle,sedan,black
26217,small vehicle,sedan,white
39275,small vehicle,sedan,white
33563,small vehicle,hatchback,white
22836,small vehicle,sedan,blue
21890,small vehicle,sedan,white
19790,small vehicle,sedan,white
15768,small vehicle,sedan,white
14419,small vehicle,sedan,other
32368,small vehicle,hatchback,red
26077,small vehicle,sedan,red
32017,small vehicle,hatchback,white
31466,small vehicle,sedan,white
28813,small vehicle,sedan,white
32582,small vehicle,van,white
39210,small vehicle,minivan,black
35811,small vehicle,hatchback,white
34347,small vehicle,sedan,white
26302,small vehicle,minivan,black
13802,small vehicle,pickup,white
14385,small vehicle,sedan,white
37514,small vehicle,sedan,white
31437,small vehicle,pickup,white
13654,small vehicle,sedan,white
15149,small vehicle,van,white
21509,small vehicle,van,white
30343,small vehicle,van,white
28954,small vehicle,sedan,yellow
19094,small vehicle,sedan,red
27425,small vehicle,jeep,black
16987,small vehicle,sedan,white
39000,small vehicle,hatchback,yellow
24084,small vehicle,minivan,white
26741,small vehicle,sedan,white
39480,small vehicle,hatchback,black
37506,large vehicle,truck,white
27970,large vehicle,other,white
26924,large vehicle,light truck,white
16678,small vehicle,sedan,black
33984,small vehicle,hatchback,silver/grey
39555,small vehicle,hatchback,red
27767,small vehicle,sedan,silver/grey
28386,small vehicle,hatchback,white
12383,small vehicle,pickup,white
26874,small vehicle,pickup,white
26574,small vehicle,sedan,white
20081,small vehicle,hatchback,green
12849,small vehicle,sedan,silver/grey
14949,small vehicle,hatchback,white
35955,small vehicle,sedan,white
34733,small vehicle,jeep,white
30032,small vehicle,sedan,silver/grey
16230,small vehicle,jeep,white
19364,small vehicle,jeep,white
10145,small vehicle,sedan,white
23698,small vehicle,sedan,other
25848,small vehicle,sedan,white
28843,small vehicle,sedan,silver/grey
28744,small vehicle,sedan,silver/grey
39201,small vehicle,sedan,white
11453,small vehicle,sedan,white
17343,small vehicle,sedan,silver/grey
28606,small vehicle,sedan,white
17387,small vehicle,sedan,white
39340,small vehicle,hatchback,blue
19267,small vehicle,sedan,silver/grey
13702,small vehicle,sedan,other
29269,small vehicle,sedan,other
28560,small vehicle,hatchback,white
22201,small vehicle,sedan,white
20575,small vehicle,hatchback,white
39715,small vehicle,hatchback,silver/grey
13166,small vehicle,sedan,silver/grey
10620,small vehicle,sedan,blue
18640,small vehicle,sedan,silver/grey
13800,small vehicle,sedan,silver/grey
19781,small vehicle,sedan,other
20724,small vehicle,sedan,blue
14007,small vehicle,sedan,blue
22478,small vehicle,sedan,white
25347,small vehicle,sedan,silver/grey
23619,small vehicle,sedan,silver/grey
16705,small vehicle,sedan,white
22359,small vehicle,sedan,white
37172,small vehicle,sedan,white
36367,small vehicle,sedan,white
34718,small vehicle,sedan,white
31025,small vehicle,sedan,black
13406,small vehicle,sedan,white
22855,small vehicle,sedan,white
39989,small vehicle,sedan,black
14492,large vehicle,other,silver/grey
33766,small vehicle,sedan,silver/grey
17767,small vehicle,sedan,silver/grey
10518,small vehicle,minivan,white
39604,small vehicle,sedan,white
17678,small vehicle,hatchback,black
13798,small vehicle,sedan,white
35600,small vehicle,hatchback,white
26218,small vehicle,jeep,white
15634,small vehicle,hatchback,silver/grey
33577,small vehicle,hatchback,black
12182,small vehicle,sedan,blue
36781,small vehicle,hatchback,white
33111,small vehicle,sedan,white
18534,small vehicle,sedan,white
13378,small vehicle,minivan,white
31653,small vehicle,pickup,white
28810,small vehicle,sedan,white
37224,small vehicle,sedan,black
33242,small vehicle,van,other
24396,small vehicle,sedan,white
25225,small vehicle,sedan,white
30877,small vehicle,sedan,blue
14468,small vehicle,hatchback,white
30928,small vehicle,sedan,white
18050,small vehicle,sedan,red
34435,small vehicle,sedan,silver/grey
35586,small vehicle,sedan,white
31952,small vehicle,hatchback,white
30595,small vehicle,sedan,other
36909,small vehicle,sedan,silver/grey
28247,small vehicle,hatchback,silver/grey
31153,small vehicle,sedan,silver/grey
22299,small vehicle,hatchback,white
33644,small vehicle,sedan,white
20412,small vehicle,sedan,white
35566,small vehicle,sedan,white
33394,small vehicle,sedan,other
37247,small vehicle,hatchback,silver/grey
19446,small vehicle,minivan,white
39955,small vehicle,sedan,white
11897,small vehicle,hatchback,blue
37129,small vehicle,sedan,yellow
15039,small vehicle,sedan,red
24831,small vehicle,hatchback,white
11492,small vehicle,minivan,white
30926,small vehicle,hatchback,blue
16494,small vehicle,sedan,silver/grey
14186,small vehicle,sedan,white
18821,small vehicle,minivan,silver/grey
29274,small vehicle,hatchback,red
35578,small vehicle,sedan,silver/grey
35008,small vehicle,hatchback,black
37923,small vehicle,sedan,white
31114,small vehicle,hatchback,blue
37500,small vehicle,sedan,blue
31712,small vehicle,sedan,silver/grey
32301,small vehicle,sedan,white
33002,small vehicle,sedan,black
18338,small vehicle,hatchback,white
14417,small vehicle,minivan,white
30492,small vehicle,minivan,white
25304,small vehicle,hatchback,white
17810,small vehicle,sedan,white
30383,small vehicle,hatchback,red
20212,small vehicle,hatchback,white
34091,small vehicle,sedan,black
13937,small vehicle,sedan,white
29122,small vehicle,sedan,white
23077,small vehicle,hatchback,other
17541,small vehicle,sedan,black
19874,small vehicle,sedan,white
32403,small vehicle,pickup,white
16376,small vehicle,sedan,white
39181,small vehicle,hatchback,silver/grey
12866,small vehicle,sedan,white
32512,small vehicle,sedan,white
28185,small vehicle,hatchback,white
25511,small vehicle,jeep,green
11793,small vehicle,sedan,white
26789,small vehicle,hatchback,white
16057,small vehicle,hatchback,white
38955,large vehicle,light truck,white
39119,small vehicle,hatchback,silver/grey
15648,small vehicle,hatchback,other
18404,small vehicle,sedan,yellow
38296,small vehicle,sedan,silver/grey
23783,small vehicle,sedan,other
36289,small vehicle,sedan,silver/grey
19764,small vehicle,hatchback,other
22859,small vehicle,sedan,white
21144,small vehicle,sedan,white
13532,small vehicle,pickup,white
33485,small vehicle,sedan,white
18789,small vehicle,hatchback,silver/grey
29124,small vehicle,sedan,white
21541,small vehicle,minivan,white
31403,small vehicle,hatchback,black
14348,small vehicle,sedan,white
39859,small vehicle,pickup,white
17004,small vehicle,hatchback,white
28001,small vehicle,sedan,white
20377,small vehicle,hatchback,red
29711,small vehicle,hatchback,white
33694,small vehicle,hatchback,white
19363,small vehicle,hatchback,black
22134,small vehicle,sedan,silver/grey
37319,small vehicle,hatchback,white
21748,small vehicle,jeep,white
18871,small vehicle,hatchback,red
21679,small vehicle,hatchback,white
34382,small vehicle,van,white
12829,small vehicle,van,white
18731,small vehicle,minivan,blue
20798,small vehicle,sedan,silver/grey
37885,small vehicle,pickup,red
27656,small vehicle,pickup,white
18007,small vehicle,minivan,other
36696,small vehicle,sedan,white
17432,small vehicle,sedan,white
20083,small vehicle,pickup,other
34299,small vehicle,van,white
32523,small vehicle,hatchback,silver/grey
33386,small vehicle,jeep,blue
20679,small vehicle,hatchback,other
38715,small vehicle,sedan,white
18329,small vehicle,sedan,red
33421,small vehicle,sedan,red
18321,small vehicle,sedan,white
11314,small vehicle,hatchback,other
27005,small vehicle,minivan,white
38056,small vehicle,hatchback,white
37109,small vehicle,sedan,white
39894,small vehicle,jeep,white
29781,small vehicle,jeep,other
19095,small vehicle,sedan,green
26548,small vehicle,hatchback,silver/grey
16632,small vehicle,sedan,white
25092,small vehicle,sedan,white
26147,small vehicle,sedan,white
23852,small vehicle,sedan,white
33338,small vehicle,sedan,yellow
37904,small vehicle,hatchback,white
19641,small vehicle,hatchback,black
27192,small vehicle,sedan,white
21677,small vehicle,hatchback,red
20484,small vehicle,sedan,white
22011,small vehicle,minivan,white
19500,small vehicle,hatchback,white
32757,small vehicle,sedan,white
22244,small vehicle,minivan,white
19248,small vehicle,sedan,other
17161,small vehicle,sedan,silver/grey
22741,small vehicle,sedan,other
14128,small vehicle,sedan,yellow
32745,small vehicle,hatchback,silver/grey
36471,small vehicle,sedan,white
10800,small vehicle,sedan,yellow
25847,small vehicle,pickup,silver/grey
27626,small vehicle,sedan,silver/grey
25380,small vehicle,jeep,green
27455,small vehicle,sedan,white
35735,small vehicle,sedan,white
18070,small vehicle,sedan,white
22562,small vehicle,jeep,other
29683,small vehicle,minivan,white
18681,large vehicle,truck,white
17654,large vehicle,other,white
12885,small vehicle,hatchback,white
19987,small vehicle,sedan,white
27292,small vehicle,sedan,other
17804,small vehicle,sedan,yellow
24767,small vehicle,sedan,other
39030,small vehicle,sedan,silver/grey
34070,small vehicle,minivan,silver/grey
25009,small vehicle,sedan,white
21224,small vehicle,hatchback,other
15024,small vehicle,pickup,red
30806,small vehicle,minivan,blue
29538,small vehicle,sedan,white
12817,small vehicle,minivan,white
39754,small vehicle,van,white
13463,small vehicle,hatchback,blue
12737,small vehicle,van,white
16157,small vehicle,van,white
36166,small vehicle,sedan,other
24261,small vehicle,hatchback,silver/grey
24086,small vehicle,sedan,green
31532,small vehicle,pickup,white
32282,small vehicle,sedan,blue
19725,small vehicle,hatchback,white
13220,small vehicle,van,white
21061,small vehicle,sedan,white
25709,small vehicle,sedan,white
37730,small vehicle,sedan,silver/grey
35567,small vehicle,hatchback,white
25366,small vehicle,sedan,silver/grey
17375,small vehicle,sedan,silver/grey
14784,small vehicle,sedan,other
14103,small vehicle,sedan,white
11068,small vehicle,sedan,silver/grey
24265,small vehicle,hatchback,white
13642,small vehicle,sedan,white
28119,small vehicle,sedan,white
24370,small vehicle,pickup,white
37805,small vehicle,jeep,silver/grey
27904,small vehicle,sedan,white
21563,small vehicle,sedan,other
31135,small vehicle,sedan,white
27786,small vehicle,sedan,silver/grey
19932,small vehicle,sedan,white
24579,small vehicle,hatchback,red
16357,small vehicle,hatchback,other
26226,small vehicle,sedan,yellow
32832,small vehicle,sedan,silver/grey
30112,small vehicle,jeep,other
18282,small vehicle,sedan,red
13828,small vehicle,hatchback,black
32425,small vehicle,sedan,white
30663,small vehicle,hatchback,white
37288,small vehicle,sedan,yellow
38012,small vehicle,sedan,white
38454,small vehicle,sedan,white
36098,small vehicle,sedan,white
25832,small vehicle,sedan,white
20289,small vehicle,sedan,yellow
27937,small vehicle,hatchback,silver/grey
18108,small vehicle,sedan,white
11905,small vehicle,sedan,silver/grey
27083,small vehicle,sedan,silver/grey
10532,small vehicle,sedan,other
28279,small vehicle,sedan,white
28918,small vehicle,minivan,white
10802,small vehicle,jeep,white
27488,small vehicle,sedan,yellow
39601,small vehicle,sedan,yellow
28542,small vehicle,van,blue
35172,small vehicle,sedan,red
31183,small vehicle,hatchback,yellow
38061,small vehicle,jeep,other
26611,small vehicle,sedan,white
20837,small vehicle,sedan,white
34594,small vehicle,hatchback,white
14260,small vehicle,hatchback,white
35067,small vehicle,sedan,white
28693,small vehicle,sedan,white
22236,small vehicle,sedan,white
16526,small vehicle,sedan,red
11571,small vehicle,sedan,white
36337,small vehicle,sedan,white
12170,small vehicle,sedan,white
30182,small vehicle,sedan,black
33919,small vehicle,hatchback,white
38204,small vehicle,sedan,other
13374,small vehicle,sedan,black
30242,small vehicle,sedan,other
33247,small vehicle,sedan,white
18006,small vehicle,sedan,red
36519,small vehicle,hatchback,other
12514,small vehicle,hatchback,red
25554,small vehicle,hatchback,silver/grey
29491,small vehicle,jeep,white
19038,small vehicle,sedan,other
10985,small vehicle,sedan,white
25549,small vehicle,minivan,white
35992,small vehicle,hatchback,black
31007,small vehicle,sedan,white
32562,small vehicle,sedan,white
14967,small vehicle,sedan,other
20853,small vehicle,hatchback,yellow
38304,small vehicle,sedan,white
32545,small vehicle,sedan,white
37685,small vehicle,hatchback,silver/grey
15430,small vehicle,jeep,other
14630,small vehicle,sedan,white
33625,small vehicle,sedan,white
19780,large vehicle,light truck,yellow
29675,large vehicle,truck,white
26982,large vehicle,truck,white
13953,large vehicle,light truck,white
15338,large vehicle,truck,red
35809,large vehicle,truck,yellow
21812,small vehicle,sedan,white
11033,small vehicle,pickup,white
39742,small vehicle,hatchback,white
31232,small vehicle,pickup,white
38343,small vehicle,sedan,other
16007,small vehicle,hatchback,other
38484,small vehicle,hatchback,white
32676,small vehicle,sedan,white
36568,small vehicle,sedan,white
31900,small vehicle,van,white
30755,small vehicle,hatchback,white
37996,small vehicle,sedan,other
19832,small vehicle,sedan,other
22184,small vehicle,sedan,white
33229,small vehicle,sedan,white
29099,small vehicle,sedan,other
32027,small vehicle,hatchback,silver/grey
37180,small vehicle,hatchback,white
29388,small vehicle,pickup,white
17519,small vehicle,sedan,white
30494,small vehicle,hatchback,white
24719,small vehicle,hatchback,white
11670,small vehicle,sedan,red
28759,small vehicle,jeep,other
29505,small vehicle,hatchback,black
14265,small vehicle,sedan,white
39403,small vehicle,van,white
34312,small vehicle,jeep,other
11657,small vehicle,sedan,silver/grey
18959,small vehicle,sedan,silver/grey
30158,large vehicle,truck,white
13598,large vehicle,truck,white
35848,large vehicle,truck,blue
21498,small vehicle,sedan,white
24583,small vehicle,pickup,white
28536,small vehicle,sedan,white
16736,small vehicle,hatchback,yellow
23285,small vehicle,hatchback,red
31767,small vehicle,hatchback,white
25325,small vehicle,sedan,yellow
13263,small vehicle,pickup,blue
32551,small vehicle,sedan,white
29557,small vehicle,hatchback,silver/grey
30200,small vehicle,sedan,white
34777,small vehicle,van,white
35813,small vehicle,sedan,blue
19197,small vehicle,hatchback,white
28955,small vehicle,sedan,other
39163,small vehicle,sedan,silver/grey
21195,small vehicle,sedan,white
37695,small vehicle,sedan,white
21863,small vehicle,sedan,other
34110,small vehicle,sedan,red
37714,small vehicle,sedan,other
11851,small vehicle,pickup,other
11771,small vehicle,sedan,other
39412,small vehicle,jeep,white
21766,small vehicle,sedan,white
11262,small vehicle,hatchback,white
20214,small vehicle,sedan,white
29856,small vehicle,jeep,white
14499,small vehicle,sedan,white
32173,small vehicle,sedan,white
29863,large vehicle,truck,white
21245,large vehicle,other,yellow
16126,large vehicle,truck,white
31311,small vehicle,hatchback,white
14485,small vehicle,hatchback,white
10525,small vehicle,sedan,black
10156,small vehicle,hatchback,white
10342,small vehicle,sedan,other
24052,small vehicle,sedan,other
19461,small vehicle,van,white
23711,small vehicle,sedan,silver/grey
31384,small vehicle,sedan,white
32973,small vehicle,van,white
19495,small vehicle,hatchback,white
27778,small vehicle,sedan,other
23270,small vehicle,sedan,white
36222,small vehicle,sedan,white
21844,small vehicle,hatchback,white
31745,small vehicle,hatchback,white
30564,small vehicle,pickup,white
26055,small vehicle,sedan,white
25260,small vehicle,sedan,yellow
11078,small vehicle,sedan,silver/grey
24902,small vehicle,sedan,other
35370,small vehicle,hatchback,white
22615,small vehicle,hatchback,white
14544,small vehicle,sedan,other
38113,small vehicle,jeep,silver/grey
17944,small vehicle,hatchback,yellow
39909,small vehicle,minivan,white
26732,small vehicle,sedan,white
21942,small vehicle,sedan,blue
38238,large vehicle,truck,white
17229,large vehicle,truck,white
30604,large vehicle,truck,blue
28712,small vehicle,sedan,yellow
18860,small vehicle,sedan,yellow
15306,small vehicle,hatchback,black
17037,small vehicle,sedan,other
17725,small vehicle,jeep,white
20637,small vehicle,sedan,white
16718,small vehicle,van,white
13521,small vehicle,sedan,other
29227,small vehicle,sedan,white
10431,small vehicle,sedan,white
28416,small vehicle,sedan,white
14376,small vehicle,sedan,white
29259,small vehicle,sedan,white
28822,small vehicle,pickup,white
31757,small vehicle,pickup,black
16215,small vehicle,pickup,white
14225,small vehicle,pickup,black
29632,small vehicle,jeep,red
35571,small vehicle,minivan,black
38052,small vehicle,minivan,yellow
24843,small vehicle,sedan,white
15309,small vehicle,jeep,red
18035,small vehicle,hatchback,red
32931,small vehicle,pickup,white
23727,small vehicle,hatchback,white
37870,small vehicle,sedan,red
13134,small vehicle,sedan,white
15552,large vehicle,light truck,white
35914,small vehicle,sedan,silver/grey
26565,small vehicle,sedan,silver/grey
36802,small vehicle,pickup,white
20226,small vehicle,sedan,white
10418,small vehicle,jeep,red
13786,small vehicle,sedan,white
11288,small vehicle,hatchback,white
19235,small vehicle,sedan,silver/grey
33553,small vehicle,sedan,black
36984,small vehicle,sedan,white
19710,small vehicle,jeep,white
10357,small vehicle,hatchback,other
20771,small vehicle,hatchback,white
24108,small vehicle,sedan,silver/grey
25468,small vehicle,sedan,white
38234,small vehicle,sedan,yellow
19259,small vehicle,hatchback,white
33768,small vehicle,sedan,yellow
28043,small vehicle,sedan,silver/grey
14733,small vehicle,hatchback,white
31646,small vehicle,jeep,black
16927,small vehicle,pickup,red
32969,small vehicle,sedan,red
20658,small vehicle,sedan,white
24476,small vehicle,pickup,white
31136,small vehicle,sedan,silver/grey
28511,small vehicle,sedan,black
39227,small vehicle,pickup,silver/grey
24418,small vehicle,hatchback,other
25496,small vehicle,sedan,silver/grey
19203,small vehicle,sedan,white
12684,small vehicle,sedan,silver/grey
36300,small vehicle,hatchback,other
24075,small vehicle,sedan,white
22887,small vehicle,sedan,blue
17244,small vehicle,sedan,black
15791,large vehicle,truck,white
10901,small vehicle,hatchback,white
37142,small vehicle,sedan,yellow
26917,small vehicle,sedan,black
28653,small vehicle,hatchback,white
12224,small vehicle,sedan,yellow
14187,small vehicle,sedan,white
18976,small vehicle,van,white
14259,small vehicle,van,white
21941,small vehicle,hatchback,other
35065,large vehicle,truck,other
11495,large vehicle,other,white
35314,large vehicle,truck,white
24633,small vehicle,sedan,silver/grey
39650,small vehicle,sedan,yellow
26744,small vehicle,hatchback,green
38956,small vehicle,sedan,yellow
19438,small vehicle,minivan,yellow
22164,small vehicle,hatchback,silver/grey
29954,small vehicle,sedan,yellow
21485,small vehicle,sedan,white
26442,small vehicle,sedan,red
16965,small vehicle,sedan,blue
17193,small vehicle,van,yellow
36024,small vehicle,sedan,silver/grey
21102,small vehicle,sedan,silver/grey
26406,small vehicle,sedan,yellow
35850,small vehicle,sedan,yellow
31146,small vehicle,sedan,red
25513,small vehicle,sedan,white
15986,small vehicle,hatchback,black
37388,small vehicle,sedan,yellow
19902,small vehicle,van,yellow
28108,small vehicle,sedan,silver/grey
39638,small vehicle,sedan,silver/grey
30722,small vehicle,sedan,blue
37484,small vehicle,hatchback,silver/grey
27498,small vehicle,sedan,yellow
20356,small vehicle,sedan,yellow
21209,small vehicle,sedan,yellow
39341,small vehicle,sedan,yellow
11823,small vehicle,jeep,red
22139,small vehicle,jeep,white
36653,small vehicle,hatchback,other
19943,small vehicle,sedan,white
25162,small vehicle,hatchback,black
30648,small vehicle,sedan,white
16985,small vehicle,hatchback,white
21914,small vehicle,hatchback,silver/grey
38293,small vehicle,sedan,other
12372,small vehicle,hatchback,white
19015,small vehicle,sedan,yellow
10533,small vehicle,hatchback,white
20826,small vehicle,hatchback,silver/grey
31912,small vehicle,sedan,other
33593,small vehicle,sedan,red
37570,small vehicle,van,white
19104,small vehicle,van,white
39176,small vehicle,sedan,other
39581,small vehicle,jeep,white
31468,small vehicle,sedan,black
16463,small vehicle,sedan,white
20979,small vehicle,sedan,black
26272,small vehicle,sedan,white
17177,small vehicle,sedan,other
11200,small vehicle,sedan,red
31845,small vehicle,sedan,silver/grey
27231,small vehicle,jeep,white
29240,small vehicle,pickup,black
13582,small vehicle,hatchback,white
17815,small vehicle,sedan,white
19008,small vehicle,hatchback,white
22598,small vehicle,hatchback,white
32844,small vehicle,sedan,silver/grey
31518,small vehicle,hatchback,red
33382,small vehicle,sedan,other
24603,small vehicle,sedan,white
25018,small vehicle,sedan,red
20107,small vehicle,jeep,green
39121,small vehicle,sedan,silver/grey
26458,small vehicle,sedan,silver/grey
29451,small vehicle,sedan,white
33665,small vehicle,hatchback,white
12687,small vehicle,sedan,silver/grey
16935,small vehicle,hatchback,other
34807,small vehicle,sedan,other
31109,small vehicle,sedan,silver/grey
31517,small vehicle,sedan,other
19763,small vehicle,hatchback,other
34797,small vehicle,sedan,white
35728,small vehicle,van,white
24346,small vehicle,sedan,silver/grey
14413,small vehicle,sedan,white
18870,small vehicle,sedan,silver/grey
27926,small vehicle,hatchback,blue
38401,small vehicle,van,white
14250,small vehicle,jeep,white
10388,small vehicle,sedan,silver/grey
19992,large vehicle,other,white
25753,large vehicle,light truck,white
29679,small vehicle,sedan,white
27099,small vehicle,sedan,white
38898,small vehicle,pickup,white
27430,small vehicle,jeep,other
33113,small vehicle,hatchback,white
23173,small vehicle,hatchback,white
19773,small vehicle,van,yellow
11923,small vehicle,hatchback,silver/grey
36847,small vehicle,sedan,yellow
28281,small vehicle,sedan,silver/grey
26154,small vehicle,hatchback,silver/grey
20386,small vehicle,hatchback,white
24361,small vehicle,sedan,blue
10887,small vehicle,hatchback,white
26434,small vehicle,sedan,yellow
25636,small vehicle,sedan,yellow
36124,small vehicle,sedan,white
19608,small vehicle,sedan,silver/grey
12293,small vehicle,sedan,other
23828,small vehicle,hatchback,white
25292,small vehicle,sedan,silver/grey
21796,small vehicle,sedan,other
33641,small vehicle,hatchback,white
27197,small vehicle,hatchback,white
26484,small vehicle,sedan,silver/grey
36603,small vehicle,hatchback,blue
35125,small vehicle,hatchback,silver/grey
28888,small vehicle,hatchback,black
30836,small vehicle,van,white
20187,small vehicle,sedan,white
22608,small vehicle,hatchback,white
37448,small vehicle,hatchback,white
19988,small vehicle,hatchback,white
10155,small vehicle,sedan,yellow
37062,small vehicle,sedan,yellow
25374,small vehicle,hatchback,white
37160,small vehicle,sedan,yellow
15777,small vehicle,sedan,yellow
25637,small vehicle,sedan,yellow
19024,small vehicle,hatchback,silver/grey
35565,small vehicle,hatchback,silver/grey
30113,small vehicle,hatchback,silver/grey
19581,small vehicle,sedan,other
16895,small vehicle,hatchback,other
13752,small vehicle,sedan,white
14869,small vehicle,hatchback,white
37104,small vehicle,sedan,white
28287,small vehicle,sedan,black
17629,small vehicle,hatchback,white
10937,small vehicle,sedan,other
13153,small vehicle,sedan,black
26950,small vehicle,hatchback,black
17088,small vehicle,sedan,white
38334,small vehicle,hatchback,other
14197,small vehicle,van,white
11347,small vehicle,van,white
38030,small vehicle,sedan,white
19156,small vehicle,sedan,red
30548,small vehicle,sedan,white
20228,small vehicle,sedan,yellow
34696,small vehicle,sedan,silver/grey
32313,small vehicle,sedan,black
26517,small vehicle,hatchback,silver/grey
11833,small vehicle,sedan,white
18180,small vehicle,van,white
33476,small vehicle,sedan,silver/grey
33704,small vehicle,sedan,silver/grey
16308,small vehicle,sedan,other
30987,small vehicle,sedan,other
13930,small vehicle,jeep,red
32405,small vehicle,sedan,blue
19671,small vehicle,sedan,silver/grey
10211,small vehicle,sedan,yellow
20640,small vehicle,hatchback,black
34298,small vehicle,van,yellow
39773,small vehicle,sedan,white
23778,small vehicle,sedan,silver/grey
15797,small vehicle,pickup,white
37728,small vehicle,jeep,white
14891,small vehicle,van,white
23319,small vehicle,hatchback,other
24351,small vehicle,sedan,other
33459,small vehicle,jeep,white
24742,small vehicle,hatchback,blue
21692,small vehicle,hatchback,red
30847,small vehicle,jeep,silver/grey
35476,small vehicle,sedan,white
10859,small vehicle,jeep,other
10975,small vehicle,hatchback,other
19187,small vehicle,hatchback,red
32272,small vehicle,minivan,white
13981,small vehicle,minivan,white
39106,small vehicle,hatchback,other
10085,small vehicle,hatchback,other
14699,small vehicle,hatchback,white
34595,small vehicle,sedan,silver/grey
12877,small vehicle,hatchback,blue
36150,small vehicle,sedan,black
10075,small vehicle,hatchback,white
24089,small vehicle,hatchback,red
17596,small vehicle,sedan,silver/grey
12391,small vehicle,minivan,yellow
39943,small vehicle,sedan,yellow
15154,small vehicle,sedan,white
12394,small vehicle,sedan,other
15917,small vehicle,sedan,silver/grey
10586,small vehicle,hatchback,white
22276,small vehicle,hatchback,white
14495,small vehicle,sedan,blue
31207,small vehicle,sedan,black
38264,small vehicle,sedan,white
13339,small vehicle,sedan,black
29536,small vehicle,sedan,white
19852,small vehicle,jeep,blue
39781,small vehicle,jeep,white
37689,small vehicle,hatchback,other
30832,small vehicle,sedan,white
26998,small vehicle,sedan,red
33245,small vehicle,sedan,yellow
17219,small vehicle,hatchback,white
18954,small vehicle,sedan,other
13372,small vehicle,van,yellow
23291,small vehicle,minivan,white
22370,small vehicle,hatchback,blue
29078,large vehicle,light truck,white
10376,large vehicle,light truck,white
37427,large vehicle,other,white
30236,large vehicle,light truck,white
28910,large vehicle,truck,white
13075,large vehicle,truck,white
31250,large vehicle,light truck,white
11613,large vehicle,light truck,white
33348,large vehicle,other,other
12584,large vehicle,light truck,white
17794,large vehicle,truck,white
13574,large vehicle,light truck,white
35323,small vehicle,sedan,white
39205,small vehicle,sedan,white
32811,small vehicle,sedan,other
29893,small vehicle,jeep,silver/grey
32729,small vehicle,sedan,yellow
27344,small vehicle,hatchback,white
18005,small vehicle,van,yellow
36245,small vehicle,sedan,yellow
35412,small vehicle,minivan,white
26116,small vehicle,jeep,other
11510,small vehicle,van,white
29219,small vehicle,sedan,white
38660,small vehicle,sedan,other
26891,small vehicle,hatchback,black
28628,small vehicle,hatchback,white
35449,small vehicle,sedan,silver/grey
39166,small vehicle,sedan,silver/grey
21755,small vehicle,sedan,silver/grey
19676,small vehicle,sedan,silver/grey
11734,small vehicle,sedan,white
18653,small vehicle,van,red
38143,small vehicle,hatchback,red
35189,small vehicle,sedan,white
21655,small vehicle,jeep,white
11520,small vehicle,minivan,white
26164,small vehicle,minivan,white
37402,small vehicle,hatchback,white
14643,small vehicle,sedan,white
10273,small vehicle,hatchback,silver/grey
15117,small vehicle,hatchback,white
38335,small vehicle,hatchback,white
36957,small vehicle,hatchback,white
15682,small vehicle,van,white
16607,small vehicle,sedan,silver/grey
12273,small vehicle,sedan,yellow
30484,small vehicle,hatchback,silver/grey
21337,small vehicle,sedan,black
11606,small vehicle,hatchback,black
21113,small vehicle,jeep,white
32913,small vehicle,jeep,silver/grey
18592,small vehicle,sedan,silver/grey
26080,small vehicle,sedan,silver/grey
38508,small vehicle,hatchback,red
34991,small vehicle,sedan,yellow
28326,small vehicle,minivan,white
33939,small vehicle,sedan,white
23431,small vehicle,sedan,black
13923,small vehicle,sedan,white
12971,small vehicle,sedan,black
27722,small vehicle,sedan,white
25435,small vehicle,sedan,white
15579,small vehicle,sedan,white
26374,small vehicle,jeep,black
10127,small vehicle,sedan,blue
14783,small vehicle,pickup,white
38467,small vehicle,sedan,black
30683,small vehicle,sedan,silver/grey
29057,small vehicle,sedan,silver/grey
12173,small vehicle,hatchback,silver/grey
10940,small vehicle,hatchback,blue
27782,small vehicle,jeep,blue
38303,small vehicle,jeep,silver/grey
18739,small vehicle,sedan,black
24618,small vehicle,sedan,white
18242,small vehicle,sedan,yellow
32642,small vehicle,sedan,other
14494,small vehicle,jeep,black
13051,small vehicle,sedan,yellow
26303,small vehicle,sedan,white
16391,small vehicle,hatchback,yellow
35599,small vehicle,jeep,white
38119,small vehicle,jeep,white
34734,small vehicle,sedan,yellow
13664,small vehicle,sedan,silver/grey
11085,small vehicle,hatchback,other
24557,small vehicle,hatchback,blue
20814,small vehicle,sedan,white
21258,small vehicle,pickup,white
18245,small vehicle,hatchback,silver/grey
19284,small vehicle,minivan,white
32982,small vehicle,sedan,yellow
38023,small vehicle,hatchback,black
16159,small vehicle,pickup,white
31005,small vehicle,jeep,black
12361,small vehicle,sedan,white
36775,small vehicle,sedan,other
23202,small vehicle,sedan,white
18670,small vehicle,sedan,white
24851,small vehicle,sedan,silver/grey
17953,small vehicle,hatchback,white
29524,small vehicle,hatchback,white
11763,small vehicle,hatchback,white
26124,small vehicle,sedan,white
38882,small vehicle,sedan,other
34392,small vehicle,jeep,white
10875,small vehicle,pickup,white
39179,small vehicle,sedan,other
31212,small vehicle,sedan,yellow
16073,small vehicle,jeep,black
21550,large vehicle,other,white
34326,large vehicle,other,white
22881,small vehicle,sedan,black
17523,small vehicle,sedan,black
